ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_name,external_code,external_type,external_type__X,external_type__L,external_type__Y,external_type__W,external_type__M,external_type__T,external_type__$,external_type__I,external_type__O,external_type__U,external_comment
7071,1982,Government of Uganda,500,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:T, The Commonwealth:T",United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.,0,0,0,0,0,1,0,0,0,0,"Relations between Milton Obote's government and Britain improved when the former convinced them of his pro-Western economic policies. Once good relations had been developed, Britain became a steadfast ally of the Obote regime. A request was made to London for a military training team to help build up the national armed forces. The request was expanded to become a Commonwealth effort and the 36-man Commonwealth military training team arrived in Kampala in March 1982. Apart from 20 British instructors, there were four from Australia, and three each from Guyana, Jamaica, Sierra Leone and Tanzania. Aside from participating in the Commonwealth team, Britain provided some 30 soldiers, former SAS, to train a special force in Uganda. After Obote's visit to North Korea in 1981, the president signed a cooperation agreement and in 1982 Pyongyang deployed a military team of 30 officers to Ugandan to do infantry training in Gulu as well as maintenance work."
8496,1983,Government of Uganda,500,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:T, The Commonwealth:T","United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Weapons, Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.",0,0,0,1,0,1,0,0,0,0,"The agreement with the Commonwealth training team which had been signed in 1982 was renewed for another year and the team was doubled in size. As during the previous year, the team served to train and build up the Ugandan national armed forces (UNLA). The 30 British soldiers who arrived in 1982 to train a Special Force continued their work in 1983.North Korea maintained its training team in Uganda, training an artillery brigade. Furthermore, Pyongyang also provided some Korean artillery pieces."
8498,1984,Government of Uganda,500,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:WT, The Commonwealth:T",United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.,0,0,0,0,0,1,0,0,0,0,"The Commonwealth training team, including instructors from 14 Commonwealth countries, remained in Uganda until March 1984. Over the two years that the team had been active in Uganda, a total of 3700 members of the Ugandan army had undergone military training. In August 1984, Kampala and London signed a military training agreement under which 20 British instructors were to provide training for the Ugandan army. The North Korean training team remained in Uganda in 1984 and increased its military training assistance during the year."
8500,1985,Government of Uganda,500,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,United Kingdom; Egypt; North Korea,"United Kingdom:T, Egypt:W, North Korea:T",United Kingdom supported Government of Uganda with: Training/Expertise. Egypt supported Government of Uganda with: Weapons. North Korea supported Government of Uganda with: Training/Expertise.,0,0,0,1,0,1,0,0,0,0,"Britain increased its military training team in Ugandan in 1985 from 13 to 20.Egypt began supplying the military government with modest arms supplies in October. The Egyptian support was organized by the Vice-Chairman of the ruling council, Colonel Wilson Toko. The North Korean military training team that had been based in Uganda since 1981 remained there until August 1985."
8033,1986,Government of Uganda,500,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,United Kingdom; Tanzania,"United Kingdom:T, Tanzania:T",United Kingdom supported Government of Uganda with: Training/Expertise. Tanzania supported Government of Uganda with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"A British Military Advisory Team was active in Uganda until late 1986, when it was withdrawn following complains about its behaviour. When the British team was withdrawn it was replaced by a team from Tanzania, who was given the task of organizing training for officers and non-commissioned officers."
7069,1981,NRA,1329,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,Libya,Libya:W,Libya supported NRA with: Weapons. Libya supported NRA with: Weapons. ,0,0,0,1,0,0,0,0,0,0,"Libya supplied NRA with 96 rifles, 100 landmines, five machine guns, eight rocket-propelled grenade launchers and a small quantity of ammunition and shells for these weapons."
8501,1985,NRA,1329,107,118,Uganda,Uganda,500,,,574,Government of Uganda - NRA,1,0,Libya,Libya:W,Libya supported NRA with: Weapons.,0,0,0,1,0,0,0,0,0,0,Libya supplied NRA with 800 rifles and 800 000 rounds of AK-47 ammunition.
7071,1982,Government of Uganda,500,107,118,Uganda,Uganda,500,,,575,Government of Uganda - UFM,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:T, The Commonwealth:T",United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.,0,0,0,0,0,1,0,0,0,0,"Relations between Milton Obote's government and Britain improved when the former convinced them of his pro-Western economic policies. Once good relations had been developed, Britain became a steadfast ally of the Obote regime. A request was made to London for a military training team to help build up the national armed forces. The request was expanded to become a Commonwealth effort and the 36-man Commonwealth military training team arrived in Kampala in March 1982. Apart from 20 British instructors, there were four from Australia, and three each from Guyana, Jamaica, Sierra Leone and Tanzania.Aside from participating in the Commonwealth team, Britain provided some 30 soldiers, former SAS, to train a special force in Uganda. After Obote's visit to North Korea in 1981, the president signed a cooperation agreement and in 1982 Pyongyang deployed a military team of 30 officers to Ugandan to do infantry training in Gulu as well as maintenance work."
7072,1982,UFM,1333,107,118,Uganda,Uganda,500,,,575,Government of Uganda - UFM,1,0,Libya,Libya:T,Libya supported Government of Uganda with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,Libya provided UFM fighters with military training in 1982.
6739,1979,Government of Uganda,500,107,118,Uganda,Uganda,500,,,556,Government of Uganda - UNLF,1,0,Soviet Union; Libya; Islamic Development Bank,"Soviet Union:MT, Libya:XWM, Islamic Development Bank:$","Soviet Union supported Government of Uganda with: Materiel/Logistics, Training/Expertise. Libya supported Government of Uganda with: Troops as secondary warring party, Weapons, Materiel/Logistics. Islamic Development Bank supported Government of Uganda with: Funding/Economic Support.",1,0,0,1,1,1,1,0,0,0,"Even though the Russians had announced that all their military experts were withdrawn after the Ugandan invasion of the Kagera Salient in November 1978, a new Soviet military specialist, Col. Patlepenev, was welcomed in January 1979. The Russians decreased their involvement however, and apart from the military advisor in 1979 only amounted to some defence equipment. With the decline in Soviet military assistance, Uganda turned to Libya. Tripoli responded by initially sending large quantities of arms, including three BM-21 ""Stalin organ"" rocket launchers and a Soviet-built Tu-22 bomber, and later by also deploying troops. Another actor that helped Amin in 1979 was the Islamic Development Bank. When the major British oil companies threatened to cut off all fuel supplies to Uganda because of outstanding payments, the Islamic Development Bank donated 4 million USD of urgent aid to prevent this from happening."
6740,1979,UNLF,1158,107,118,Uganda,Uganda,500,,,556,Government of Uganda - UNLF,1,0,Tanzania,Tanzania:X,Tanzania supported UNLF with: Troops as secondary warring party.,1,0,0,0,0,0,0,0,0,0,
7068,1981,Government of Uganda,500,107,118,Uganda,Uganda,500,,,704,Government of Uganda - UNRF,1,0,Cuba; Tanzania; Ethiopia; North Korea,"Cuba:T, Tanzania:XT, Ethiopia:T, North Korea:T","Cuba supported Government of Uganda with: Training/Expertise. Tanzania supported Government of Uganda with: Troops as secondary warring party, Training/Expertise. Ethiopia supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Training/Expertise.",1,0,0,0,0,1,0,0,0,0,"A team of senior North Korean military officers came to Uganda in 1981 with the mission to aid Obote in setting up a plan to tackle unrest and rebellion in the West Nile region. Furthermore, Pyongyang also sent more than 40 other Korean army advisors to Uganda in 1981, intended to train the army.  Also training the army were some 20 Cuban and 15 Ethiopian military instructors."
7071,1982,Government of Uganda,500,107,118,Uganda,Uganda,500,,,704,Government of Uganda - UNRF,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:T, The Commonwealth:T","United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Weapons, Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.",0,0,0,0,0,1,0,0,0,0,"Relations between Milton Obote's government and Britain improved when the former convinced them of his pro-Western economic policies. Once good relations had been developed, Britain became a steadfast ally of the Obote regime. A request was made to London for a military training team to help build up the national armed forces. The request was expanded to become a Commonwealth effort and the 36-man Commonwealth military training team arrived in Kampala in March 1982. Apart from 20 British instructors, there were four from Australia, and three each from Guyana, Jamaica, Sierra Leone and Tanzania.Aside from participating in the Commonwealth team, Britain provided some 30 soldiers, former SAS, to train a special force in Uganda. After Obote's visit to North Korea in 1981, the president signed a cooperation agreement and in 1982 Pyongyang deployed a military team of 30 officers to Ugandan to do infantry training in Gulu as well as maintenance work."
8496,1983,Government of Uganda,500,107,118,Uganda,Uganda,500,,,704,Government of Uganda - UNRF,1,0,United Kingdom; North Korea; The Commonwealth,"United Kingdom:T, North Korea:WT, The Commonwealth:T",United Kingdom supported Government of Uganda with: Training/Expertise. North Korea supported Government of Uganda with: Training/Expertise. The Commonwealth supported Government of Uganda with: Training/Expertise.,0,0,0,1,0,1,0,0,0,0,"The agreement with the Commonwealth training team which had been signed in 1982 was renewed for another year and the team was doubled in size. As during the previous year, the team served to train and build up the Ugandan national armed forces (UNLA). The 30 British soldiers who arrived in 1982 to train a Special Force continued their work in 1983.North Korea maintained its training team in Uganda, training an artillery brigade. Furthermore, Pyongyang also provided some Korean artillery pieces."
2824,1997,Government of Uganda,500,107,118,Uganda,Uganda,500,,,431,Government of Uganda - UNRF II,1,0,United States; Democratic Republic of Congo,"United States:WMT$,  Democratic Republic of Congo:Y","United States supported Government of Uganda with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Democratic Republic of Congo supported Government of Uganda with: Access to military or intelligence infrastructure. ",0,0,1,1,1,1,1,0,0,0,"During 1997, the United States provided 4.31 million US$ in military assistance to Uganda through the Foreign Military Financing and International Military Education and Training programs with the stated goal of maintaining the stability of the government in front of Sudanese-sponsored rebel groups."
4982,1997,UNRF II,1339,107,118,Uganda,Uganda,500,,,431,Government of Uganda - UNRF II,1,0,Sudan,Sudan:LT,"Sudan supported UNRF II with: Access to Territory, Training/Expertise.",0,1,0,0,0,1,0,0,0,0,"Sudan played an active role in setting up WNBF, which UNRF II broke away from in 1996. It appears as if the new group retained the Sudanese support after the split, and were allowed to keep rear bases on Sudanese territory. Furthermore, reports have indicated that UNRF II recruits are taken to Juba in Sudan, where they are trained together with the Sudanese government army. Apart from this support, UNRF II and Sudan cooperated militarily in 1997, oftentimes fighting together against Sudanese rebel group SPLA, on the Sudan-Ugandan border."
8506,1987,Government of Uganda,500,107,118,Uganda,Uganda,500,,,148,Government of Uganda - UPA,1,0,Soviet Union; Libya,"Soviet Union:W, Libya:W",Soviet Union supported Government of Uganda with: Weapons.  Libya supported Government of Uganda with: Weapons. ,0,0,0,1,0,0,0,0,0,0,"Relations between Libya and Uganda remained stable and friendly in 1987 and from February 1987 Libya became a major donor of arms to the regime. Supplies include rocket launchers, infantry support vehicles, mine detectors and armoured personnel carriers, anti-tank weapons and a two-year supply of ammunition. There were also reports of shipments of helicopters. In 1987 the Ugandan government also received a number of helicopters from the Soviet Union."
8037,1988,Government of Uganda,500,107,118,Uganda,Uganda,500,,,148,Government of Uganda - UPA,1,0,Libya,Libya:T,Libya supported Government of Uganda with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"Uganda's relations with Libya remained friendly in 1988 and the latter provided military training to the NRA. The size of the Libyan military training team was a matter of dispute, though. While opponents of the regime claimed that there were 3000 Libyan troops in Uganda, the government insisted that there were only seven Libyan military personnel in the country."
8033,1986,Government of Uganda,500,107,118,Uganda,Uganda,500,,,706,Government of Uganda - UPDA,1,0,United Kingdom; Tanzania,"United Kingdom:T, Tanzania:T",United Kingdom supported Government of Uganda with: Training/Expertise. Tanzania supported Government of Uganda with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"A British Military Advisory Team was active in Uganda until late 1986, when it was withdrawn following complains about its behavior.When the British team was withdrawn it was replaced by a team from Tanzania, who was given the task of organizing training for officers and non-commissioned officers."
8506,1987,Government of Uganda,500,107,118,Uganda,Uganda,500,,,706,Government of Uganda - UPDA,1,0,Soviet Union; Libya,"Soviet Union:W, Libya:W",Soviet Union supported Government of Uganda with: Weapons. Libya supported Government of Uganda with: Weapons. ,0,0,0,1,0,0,0,0,0,0,"Relations between Libya and Uganda remained stable and friendly in 1987 and from February 1987 Libya became a major donor of arms to the regime. Supplies include rocket launchers, infantry support vehicles, mine detectors and armoured personnel carriers, anti-tank weapons and a two-year supply of ammunition. There were also reports of shipments of helicopters. In 1987 the Ugandan government also received a number of helicopters from the Soviet Union."
8034,1986,UPDA,1332,107,118,Uganda,Uganda,500,,,706,Government of Uganda - UPDA,1,0,Sudan,Sudan:L,Sudan supported UPDA with: Access to Territory. ,0,1,0,0,0,0,0,0,0,0,"When the former UNLA soldiers crossed the border to Southern Sudan they were granted permission to set up a camp close to the border. However, this support proved short-lived and after UPDA's August invasion they were not allowed to cross back into Sudan."
2823,1996,Government of Uganda,500,107,118,Uganda,Uganda,500,,,152,Government of Uganda - WNBF,1,0,United States,United States:WMT$,"United States supported Government of Uganda with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. ",0,0,0,1,1,1,1,0,0,0,"During 1996, the United States provided 4.32 million US$ in military assistance to Uganda through the Foreign Military Financing and International Military Education and Training programs with the stated goal of maintaining the stability of the government in front of Sudanese-sponsored rebel groups."
2907,1996,WNBF,1338,107,118,Uganda,Uganda,500,,,152,Government of Uganda - WNBF,1,0,Zaire; Sudan,"Zaire:L, Sudan:L",Zaire supported WNBF with: Access to Territory. Sudan supported WNBF with: Access to Territory. ,0,1,0,0,0,0,0,0,0,0,"In September 1996 it was reported that the West Nile Bank Front (WNBF) had bases in both Sudan and Zaire and that both countries aided the WNBF. Seeing as Sudan and Zaire aided the WNBF, it seems likely that both countries willingly let the WNBF use its territory to launch attacks against Uganda. It has not been possible to establish exactly what kind of support Sudan and Zaire gave to the WNBF."
6275,1975,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6277,1976,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6279,1977,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA .Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6281,1978,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6283,1979,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"Sinn Féin, the main so called 'nationalistic' political party, was from time to time even described as IRA's political wing. The party was formed out the split in the IRA in January 1970. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the Irish Republican Army (IRA). The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA. A faction of the IRA, the Official IRA (OIRA), have during several occasions been involved in violent clashes with Provisional IRA as a consequence of a feud between the two wings. Moral and financial support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA. It is worth to note an incident concerning the detection of a quantity of arms made by the Irish security forces. The arms shipment was believed to be bound for the IRA deriving from the United States (US). The incident did not come without accusations of being part of a strong Irish lobbying group in the US containing members with great political influence."
6285,1980,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6287,1981,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6289,1982,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6291,1983,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6293,1984,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,NORAID; Americans of Irish descent,"NORAID:$, Americans of Irish descent:$",NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA."
6295,1985,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,Libya; NORAID; Americans of Irish descent,"Libya:W, NORAID:$, Americans of Irish descent:$",Libya supported IRA with: Weapons. NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,1,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA. There are reports of 7 tons of Libyan weapons being smuggled via Malta with the IRA-owned Casamara boat in two runs in 1985. Further smuggling occurred in 1986 and 1987, with a number of other vessels, such as the Eksund. The Libyan government offered this support overtly, as, in 1984, the Voice of The Arab People, an official Libyan radio station announced the intention of the Government of Libya to form an alliance with the IRA."
6297,1986,IRA,1124,131,119,UK (Northern Ireland),United Kingdom,200,,,216,Government of United Kingdom - IRA,1,0,Libya; NORAID; Americans of Irish descent,"Libya:W, NORAID:$, Americans of Irish descent:$",Libya supported IRA with: Weapons. NORAID supported IRA with: Funding/Economic Support. Americans of Irish descent supported IRA with: Funding/Economic Support. ,0,0,0,1,0,0,1,0,0,0,"The IRA received strong support from Sinn Féin, the main so called 'nationalistic' political party. Sinn Féin was from time to time even described as IRA's political wing. By sharing the IRA's ambitions and by having close links with the armed group, Sinn Féin provided important moral support to the IRA. Moral support, even though in a less direct way, could be found among a large number of Americans of Irish decent. Many US companies were doing business with Northern Ireland firms in a way which favoured the Catholic part of the population. Many Americans also provided funds to NORAID, an organisation suspected to give funds directly to the IRA.As for warring support, a number of paramilitaries worked for the same (or related) cause as the IRA. The level of cooperation between them was however unclear. Paramilitary recruits have been members of different organisations at different times. The INLA (Irish National Liberation Army) has always been a much smaller, and less active, paramilitary group than the IRA. The IPLO (Irish People's Liberation Organisation) was considered to be an off-shot of the INLA. On the 27th of January 1986, three caches of weapons were identified by the Irish Police, some still with Libyan labels attached. The worth of the weapons was over 1 million pounds at black market value. Further smuggling runs were additionally reported."
